# STATION 
# START_TIME 2023-05-02T15:18:41.000000Z
# SAMPING_FREQ 10.0
# NDAT 20590
# time [s],f000,f001,f002,f003
1.530000000000000071e+01,-1.399584696474815644e+02,1.799463143254546438e+01,3.283825872885492458e+01,-1.732582501377652443e+04
1.540000000000000036e+01,3.214318115441338364e+02,5.653885989971201731e+00,4.541551262839884373e+01,-1.732619280947143852e+04
1.550000000000000000e+01,-1.704300959705201706e+02,1.063919741155514309e+01,4.188624291557509594e+01,-1.731932456555346653e+04
1.559999999999999964e+01,-9.339488629719377855e+01,1.700990509608482881e+01,3.500262380396866746e+01,-1.730828975810104384e+04
1.569999999999999929e+01,2.566386993306996374e+02,1.076570377554270763e+01,3.884314423364767066e+01,-1.729207428160845302e+04
1.580000000000000071e+01,-5.234716290257102145e+01,4.639767782938031715e+00,3.975518758047633838e+01,-1.728863976168606314e+04
1.590000000000000036e+01,-4.652000338908322163e+01,5.517484020845969006e+00,3.963239302668108621e+01,-1.730973958142040283e+04
1.600000000000000000e+01,1.053314455854497567e+02,1.217555274025535184e+01,4.379132739182121270e+01,-1.732640836370110628e+04
1.610000000000000142e+01,-7.955563164894840611e+02,1.892688521165243287e+01,4.261089928405240101e+01,-1.731690518924156277e+04
1.619999999999999929e+01,-1.641614724739636586e+03,1.325841335306905044e+01,3.438131708029152378e+01,-1.725522624609420018e+04
1.630000000000000071e+01,-3.884039436425605913e+02,7.696681626493082629e-01,3.176860109252378095e+01,-1.720936094383593809e+04
1.639999999999999858e+01,9.992311756114343098e+02,2.322686779793146528e+00,3.759652546933834572e+01,-1.731234831267452319e+04
1.650000000000000000e+01,1.650508022690596874e+02,1.514964141782594709e+01,2.914969317367821944e+01,-1.739144123984978796e+04
1.660000000000000142e+01,-1.764127071554738677e+02,1.614241102592681187e+01,1.049925833735400715e+01,-1.734878846938751303e+04
1.669999999999999929e+01,5.609735595217779291e+02,7.090781617216132204e+00,2.207041107339082942e+01,-1.743615131894222213e+04
1.680000000000000071e+01,-2.249689542448172119e+02,9.144641794584378758e+00,5.187739201395838506e+01,-1.751467303067434841e+04
1.689999999999999858e+01,-6.880720252314105210e+02,1.743885775492346824e+01,5.852809604026099777e+01,-1.737423864038151805e+04
1.700000000000000000e+01,3.053923256798482839e+02,1.901788069067523423e+01,5.592291215997957465e+01,-1.731792241371699856e+04
1.710000000000000142e+01,-1.285813806758951614e+02,8.881406977446003381e+00,6.072556621534381804e+01,-1.739125588883950695e+04
1.719999999999999929e+01,-1.015094160692597029e+03,-1.295958819961442643e+01,5.346989370624254434e+01,-1.735211423644362003e+04
1.730000000000000071e+01,-2.070535429297029282e+02,-8.833202806898443171e+00,4.343877440834170756e+01,-1.730079220471311783e+04
1.739999999999999858e+01,-1.338272613268806310e+02,2.180667761411483241e+01,4.892031747525555829e+01,-1.731737500459535295e+04
1.750000000000000000e+01,-1.565486440299151127e+03,1.905823789075252961e+01,4.804921961592976487e+01,-1.730826010964803572e+04
1.760000000000000142e+01,-1.849842120144502587e+03,2.816095103203022365e+00,3.785993997522635368e+01,-1.732126802747384500e+04
1.769999999999999929e+01,-4.979286539916040510e+02,1.176474058492639863e+01,3.844619251591474551e+01,-1.735070928274592734e+04
1.780000000000000071e+01,4.776318642562194441e+02,1.359048223307753567e+01,4.552198629432396615e+01,-1.731631609432653931e+04
1.789999999999999858e+01,5.243476012959742860e+01,1.289038016377672591e+01,4.112766495368273922e+01,-1.729473417823138880e+04
1.800000000000000000e+01,6.050791936459683029e+01,2.102124287346754272e+01,1.305277654291660028e+01,-1.732215328099636463e+04
1.810000000000000142e+01,1.212323387518177242e+03,9.872911133042180154e+00,-9.174717665389113819e+00,-1.731602677139951265e+04
1.819999999999999929e+01,8.016954427225290374e+02,3.656959774059503232e+00,1.215283149867167367e+01,-1.729738095153226095e+04
1.830000000000000071e+01,-7.557103148341211636e+02,2.132194903217510884e+01,5.038428250763348615e+01,-1.731709883519107098e+04
1.839999999999999858e+01,-3.382892766536078852e+02,1.961416633255156583e+01,6.630235624352599189e+01,-1.732507315263366036e+04
1.850000000000000000e+01,5.215018098759096574e+02,-7.416639443717949476e-01,5.874698758334447035e+01,-1.730393658357402455e+04
1.860000000000000142e+01,2.235559532559589968e+01,-3.530888204088560745e+00,4.553383859379709975e+01,-1.730113613289564819e+04
1.869999999999999929e+01,5.297080479107003157e+02,7.139388561932293875e+00,4.113823450724104447e+01,-1.730731822714535519e+04
1.880000000000000071e+01,9.614229020456909893e+02,1.408707269394136929e+01,5.257894233901012626e+01,-1.728914482978715387e+04
1.889999999999999858e+01,-2.473038438572264567e+03,6.700726450099297793e+00,9.162797438488368584e+01,-1.728630633174782997e+04
1.900000000000000000e+01,-5.531062750741502896e+03,-6.328085109776414363e+00,1.131836773121587782e+02,-1.731549689525768918e+04
1.910000000000000142e+01,-3.040909751363616124e+03,4.220944176702897011e+00,5.926056477637730779e+01,-1.729833836284234349e+04
1.919999999999999929e+01,-8.637661109147248908e+02,2.131036448242750225e+01,1.572021679683740381e+01,-1.724393531249683292e+04
1.930000000000000071e+01,-1.762276796820556910e+03,1.078964767452070106e+01,4.731863601718960410e+01,-1.723676957722652878e+04
1.939999999999999858e+01,-4.012777828592986680e+02,7.574126231557962718e-01,5.901540913472281602e+01,-1.723911826024822221e+04
1.950000000000000000e+01,1.012932845321532795e+03,8.392202021543033297e+00,3.684776464040545108e+01,-1.728336849002163581e+04
1.960000000000000142e+01,-3.144002905140131929e+02,7.757352679645616256e+00,4.489511348043013328e+01,-1.742122986658030277e+04
1.969999999999999929e+01,-8.539750342069005455e+02,5.138566858603749843e+00,4.939268795781255506e+01,-1.739668978912010061e+04
1.980000000000000071e+01,-6.647329367867694145e+02,1.009739341950168345e+01,3.814128772438625958e+01,-1.723910751498968966e+04
1.989999999999999858e+01,1.554562424650213643e+03,5.939680314302849595e+00,4.802742600715201604e+01,-1.735051700997886292e+04
2.000000000000000000e+01,4.421916686179598400e+03,1.068352592952033220e+00,5.260957955747537795e+01,-1.749105423115764279e+04
