# STATION 
# START_TIME 2021-04-02T13:31:11.000000Z
# SAMPING_FREQ 10.0
# NDAT 17290
# time [s],f000,f001,f002,f003
9.599999999999999645e+00,-3.938818019370282400e+03,2.868139733650409653e+02,9.235577396757407769e+03,-9.556137299961956160e+03
9.699999999999999289e+00,-3.947540177647978453e+03,2.744310940867405293e+02,9.242776349232613939e+03,-9.552416034888054128e+03
9.800000000000000711e+00,-3.925629344259210029e+03,2.613430010923667055e+02,9.249104284205595832e+03,-9.550516027699763072e+03
9.900000000000000355e+00,-3.915031043918665091e+03,2.707260284650622566e+02,9.243861934239717812e+03,-9.545822519777753769e+03
1.000000000000000000e+01,-3.925930453606017181e+03,2.807480643524281732e+02,9.237399369636921620e+03,-9.545407112392567797e+03
1.009999999999999964e+01,-3.921596151434313924e+03,2.764154425206247652e+02,9.236674414969598729e+03,-9.553009388064210725e+03
1.019999999999999929e+01,-3.910555779492005968e+03,2.749009851134719042e+02,9.239125638291225187e+03,-9.556748701963639178e+03
1.030000000000000071e+01,-3.915936601810358297e+03,2.780707266529060462e+02,9.239445916696691711e+03,-9.552341493035648455e+03
1.040000000000000036e+01,-3.928501244336180207e+03,2.720059709996372135e+02,9.237117771165416343e+03,-9.550892413815368855e+03
1.050000000000000000e+01,-3.930238208721085357e+03,2.639968941125474657e+02,9.238288057265441239e+03,-9.553925019852642436e+03
1.059999999999999964e+01,-3.918330731508257941e+03,2.689424505736408264e+02,9.244678218783046759e+03,-9.552387437067698556e+03
1.069999999999999929e+01,-3.908592114329198012e+03,2.708021590702101662e+02,9.247955607146999682e+03,-9.552200948806668748e+03
1.080000000000000071e+01,-3.908832535778470628e+03,2.609042561341477722e+02,9.246860269235032320e+03,-9.557558218078789650e+03
1.090000000000000036e+01,-3.913068694458206664e+03,2.699161017071570541e+02,9.248873454944861805e+03,-9.553893088487884597e+03
1.100000000000000000e+01,-3.918937690081564142e+03,2.873695051375634648e+02,9.250975478498821758e+03,-9.544723982017345406e+03
1.109999999999999964e+01,-3.916876080294114217e+03,2.749883291079645460e+02,9.252701165035075974e+03,-9.548501667573991654e+03
1.119999999999999929e+01,-3.910786752888488536e+03,2.645667029671855062e+02,9.257424446311928477e+03,-9.553793419856630862e+03
1.130000000000000071e+01,-3.926780488424762552e+03,2.806390879835744272e+02,9.252771551571175223e+03,-9.547798249040110022e+03
1.140000000000000036e+01,-3.944543497762638708e+03,2.850185622604802802e+02,9.240555143354755273e+03,-9.545114106189625090e+03
1.150000000000000000e+01,-3.926841245147754762e+03,2.756217175945097324e+02,9.241977975194811734e+03,-9.541474919885153213e+03
1.159999999999999964e+01,-3.910128815777085492e+03,2.754124832986964293e+02,9.250159565985062727e+03,-9.528976481634912489e+03
1.169999999999999929e+01,-3.927617555702165646e+03,2.765965924349313809e+02,9.245231901534320059e+03,-9.534007413428462314e+03
1.180000000000000071e+01,-3.938168302624359967e+03,2.750019275784080151e+02,9.238349785692522346e+03,-9.552964105055320033e+03
1.190000000000000036e+01,-3.919175696129640528e+03,2.693170560166253722e+02,9.243882743807842417e+03,-9.550818264825136794e+03
1.200000000000000000e+01,-3.906114611367108409e+03,2.606339770017634692e+02,9.249551985792146297e+03,-9.540314435852387760e+03
1.209999999999999964e+01,-3.915311902007786102e+03,2.649297026977902760e+02,9.247545181921796029e+03,-9.541520347210052932e+03
1.219999999999999929e+01,-3.922037328242292915e+03,2.755288752963710976e+02,9.246699422501766094e+03,-9.535984998094812909e+03
1.230000000000000071e+01,-3.918931278829151779e+03,2.752644981063717182e+02,9.252101084089566939e+03,-9.530470605156770034e+03
1.240000000000000036e+01,-3.922126284439797018e+03,2.747853833316751775e+02,9.256754202076894217e+03,-9.542802135786472718e+03
1.250000000000000000e+01,-3.927317271000974415e+03,2.828816368044349474e+02,9.252444900426817185e+03,-9.547040304726157046e+03
1.259999999999999964e+01,-3.925322867141072493e+03,2.857497190153333690e+02,9.251480858520557376e+03,-9.535324755992540304e+03
1.269999999999999929e+01,-3.927185215675445761e+03,2.803885197145445431e+02,9.259556441835215082e+03,-9.536274066690206382e+03
1.280000000000000071e+01,-3.933052659062792372e+03,2.831627310308690539e+02,9.257771180544337767e+03,-9.544528901074358146e+03
1.290000000000000036e+01,-3.926266963629386282e+03,2.965540491932875966e+02,9.250790548348424636e+03,-9.541885468791691892e+03
1.300000000000000000e+01,-3.912908578737544303e+03,3.043391121868437494e+02,9.251524126787671776e+03,-9.541024554546311265e+03
1.309999999999999964e+01,-3.923638518162845685e+03,2.964910323543557524e+02,9.245651822406509382e+03,-9.543748603755493605e+03
1.319999999999999929e+01,-3.951652918597376356e+03,2.866133024055840224e+02,9.236163221516160775e+03,-9.539210064222308574e+03
1.330000000000000071e+01,-3.951173934765991362e+03,2.906237582668435380e+02,9.241893653176823136e+03,-9.536359553887890797e+03
1.340000000000000036e+01,-3.933614700645786797e+03,2.913939311567572759e+02,9.250591711017916168e+03,-9.537147747902836272e+03
1.350000000000000000e+01,-3.935064689032958995e+03,2.785243179312900565e+02,9.251159743283453281e+03,-9.536862618702236432e+03
1.359999999999999964e+01,-3.935623485901513050e+03,2.742055339116672030e+02,9.254930075017138734e+03,-9.540110017007405986e+03
1.369999999999999929e+01,-3.935893869030444876e+03,2.767248785760526744e+02,9.251725995744405736e+03,-9.540138233424560894e+03
1.380000000000000071e+01,-3.942362930241832601e+03,2.697815493581421151e+02,9.236368960072406480e+03,-9.540282494791899808e+03
1.390000000000000036e+01,-3.923241456364181431e+03,2.658039107956443559e+02,9.239670329288066569e+03,-9.554265910074169369e+03
1.400000000000000000e+01,-3.909595521406578882e+03,2.751736002894720627e+02,9.261228315296742949e+03,-9.560371303336556593e+03
1.409999999999999964e+01,-3.934341677169210016e+03,2.862757756826811146e+02,9.262323290745142003e+03,-9.543587096077797469e+03
1.419999999999999929e+01,-3.949509625323215460e+03,2.853037907464730552e+02,9.241527925570419029e+03,-9.535187126242846716e+03
1.430000000000000071e+01,-3.945961039160612017e+03,2.742599429103475472e+02,9.234706896135585339e+03,-9.544661605231192880e+03
1.440000000000000036e+01,-3.955660098734224448e+03,2.733210938276227466e+02,9.244660323460397194e+03,-9.538737890644330037e+03
1.450000000000000000e+01,-3.963002187793478697e+03,2.846761165978213626e+02,9.240771059917638922e+03,-9.514195595986577246e+03
1.459999999999999964e+01,-3.931784599903669914e+03,2.864514177490530074e+02,9.235943753664247197e+03,-9.514581582245296886e+03
1.469999999999999929e+01,-3.877061300524415401e+03,2.807061178923332818e+02,9.250377902336636907e+03,-9.542268152037842810e+03
1.480000000000000071e+01,-3.869691696055425837e+03,2.782781487375905272e+02,9.244690578292300415e+03,-9.550981534587725037e+03
1.490000000000000036e+01,-3.910564897884809398e+03,2.681587514134865842e+02,9.221915834568555510e+03,-9.549426045653684923e+03
1.500000000000000000e+01,-3.922119231058611149e+03,2.576467874555791013e+02,9.228502447045222652e+03,-9.560912268189114911e+03
1.509999999999999964e+01,-3.907060356881123880e+03,2.691537108335829771e+02,9.237613355123725341e+03,-9.561082621553525314e+03
1.519999999999999929e+01,-3.915102350323893006e+03,2.873338023494453068e+02,9.228235207889578305e+03,-9.553565954374033026e+03
1.530000000000000071e+01,-3.927976884016488839e+03,2.848729199926616502e+02,9.233278906307366924e+03,-9.550499076013857120e+03
1.540000000000000036e+01,-3.922405404764050218e+03,2.745592831523558175e+02,9.242288970814723143e+03,-9.537306510988057198e+03
1.550000000000000000e+01,-3.919610728431538064e+03,2.740366086282576816e+02,9.237623336152077172e+03,-9.527026693441326643e+03
1.559999999999999964e+01,-3.921569651192578931e+03,2.760582914846972926e+02,9.238134443076016396e+03,-9.530871124447548937e+03
1.569999999999999929e+01,-3.910278048382635461e+03,2.819556111645035799e+02,9.237401313700538594e+03,-9.538732320329563663e+03
1.580000000000000071e+01,-3.905579770379786169e+03,2.890412101152991795e+02,9.228249257016719639e+03,-9.548342454667883430e+03
1.590000000000000036e+01,-3.924099351705480331e+03,2.825136774081818203e+02,9.230627193825574068e+03,-9.544881690366590192e+03
1.600000000000000000e+01,-3.929768316791567941e+03,2.790262065827820379e+02,9.239373791409441765e+03,-9.526958058329151754e+03
1.610000000000000142e+01,-3.913481933112124352e+03,2.870744903226927249e+02,9.235674045614267015e+03,-9.521078911092870840e+03
1.619999999999999929e+01,-3.916884585219815108e+03,2.791050018516847331e+02,9.227812828611968143e+03,-9.528894128316358547e+03
1.630000000000000071e+01,-3.936546024309684071e+03,2.708479878489803809e+02,9.231702242580353413e+03,-9.538570122596654983e+03
1.639999999999999858e+01,-3.936401991775884198e+03,2.888738739663141359e+02,9.241673250540583467e+03,-9.548179761855668403e+03
1.650000000000000000e+01,-3.931357501449938354e+03,2.928899818702401490e+02,9.238311265692384040e+03,-9.545856860145917381e+03
1.660000000000000142e+01,-3.953553775731505084e+03,2.712756780441422961e+02,9.221391077311591289e+03,-9.526371772489554132e+03
1.669999999999999929e+01,-3.978021242850368708e+03,2.705734196869565267e+02,9.208259744825170856e+03,-9.514873697464929137e+03
1.680000000000000071e+01,-3.956688462560212429e+03,2.839968958633294278e+02,9.209821977282619628e+03,-9.530292481001515625e+03
1.689999999999999858e+01,-3.922309758004163086e+03,2.825288811281436665e+02,9.220163962963339145e+03,-9.542487013796911924e+03
1.700000000000000000e+01,-3.926565928325601817e+03,2.777266641585210891e+02,9.221716351920371380e+03,-9.536838164539454738e+03
1.710000000000000142e+01,-3.893581179845711631e+03,2.758610083382424136e+02,9.236580924554802550e+03,-9.562975986118530273e+03
1.719999999999999929e+01,-3.832813468949429989e+03,2.787760619442551615e+02,9.275260493632555153e+03,-9.593822712866827715e+03
1.730000000000000071e+01,-3.898478468392639115e+03,2.854677799023448301e+02,9.263543430600513602e+03,-9.551514615056692492e+03
1.739999999999999858e+01,-3.977897315075063034e+03,2.807512483659401710e+02,9.210078076926340145e+03,-9.515182955652951932e+03
1.750000000000000000e+01,-3.916018653402729797e+03,2.770128207208923641e+02,9.210477431401097419e+03,-9.549544257123052375e+03
1.760000000000000142e+01,-3.888517961999003091e+03,2.853969344359920797e+02,9.232992141748907670e+03,-9.560744543401280680e+03
1.769999999999999929e+01,-3.941348637989320196e+03,2.840614934490163250e+02,9.224553941192167258e+03,-9.539386532196076587e+03
1.780000000000000071e+01,-3.931255810868170556e+03,2.772069911307977463e+02,9.228811614599282620e+03,-9.545072538607953902e+03
1.789999999999999858e+01,-3.916849101912060632e+03,2.826748731590755597e+02,9.239175239961790794e+03,-9.548945919251264058e+03
1.800000000000000000e+01,-3.942312692540019270e+03,2.830114251128700289e+02,9.219445615286995235e+03,-9.541673762385427835e+03
1.810000000000000142e+01,-3.925902421458508343e+03,2.694283284537349346e+02,9.211181386621447018e+03,-9.545281065303384821e+03
1.819999999999999929e+01,-3.906444526537829006e+03,2.657354452908558073e+02,9.232944369214048493e+03,-9.537625064734336775e+03
1.830000000000000071e+01,-3.927157840969215613e+03,2.770006814330291718e+02,9.236245493499864097e+03,-9.526685219542574487e+03
1.839999999999999858e+01,-3.926619217027445757e+03,2.801711191115045381e+02,9.223367280224611022e+03,-9.539591155925591011e+03
1.850000000000000000e+01,-3.906950258152376136e+03,2.700727850630593139e+02,9.231523767231572492e+03,-9.552549574317201404e+03
1.860000000000000142e+01,-3.911127606451502288e+03,2.655244977219179532e+02,9.240258048248433624e+03,-9.556099872772869276e+03
